SelectedTime,月份,日期,时刻,总能耗,1# 空调,2# 空调,1# 照明,2# 照明,t(C),h(kJ/kga),RH(%),当前时刻太阳辐射
2016/9/8 21:00,9,8,21,16.16,2,4.46,6.936,2.764,20.5,55.59,91,0
2016/9/9 7:00,9,9,7,24.29,5.6,6.03,7.488,5.172,23.1,58.9,79,217
2016/9/9 8:00,9,9,8,47.74,12.56,12.01,13.752,9.418,24.9,59.27,68,367
2016/9/9 9:00,9,9,9,55.48,13.04,19.84,13.48,9.12,26.4,59.57,60,497
2016/9/9 10:00,9,9,10,57.88,13.52,22.34,12.88,9.14,26.4,61.26,63,576
2016/9/9 11:00,9,9,11,54.86,12.48,22.57,11.704,8.106,25.3,60,67,625
2016/9/9 12:00,9,9,12,45.79,11.44,18.19,9.44,6.72,26.1,59.78,62,616
2016/9/9 13:00,9,9,13,49.63,13.36,17.42,10.712,8.138,24.6,57.83,67,415
2016/9/9 14:00,9,9,14,48,12.32,16.17,11.512,7.998,24.7,59.66,70,398
2016/9/9 15:00,9,9,15,46.18,12.4,15.15,11.392,7.238,24.6,62.89,77,248
2016/9/9 16:00,9,9,16,43.03,12.16,12.24,11.432,7.198,23.5,62.58,84,74
2016/9/9 17:00,9,9,17,35.62,8.96,9.57,10.88,6.21,23.1,62.14,86,0
2016/9/9 18:00,9,9,18,25.82,5.36,5.98,9.296,5.184,22.6,62.23,90,0
2016/9/9 19:00,9,9,19,17.88,2.56,3,8.568,3.752,22.5,60.99,88,0
2016/9/9 20:00,9,9,20,14.74,2.32,2.57,6.304,3.546,22.5,59.65,85,0
2016/9/9 21:00,9,9,21,11.66,2.08,1.05,5.296,3.234,22.4,62.43,92,0
2016/9/10 7:00,9,10,7,9.74,2,0.91,4.832,1.998,22.8,64.76,94,19
2016/9/10 8:00,9,10,8,11.9,2.16,2.85,4.752,2.138,23.4,64.13,88,212
2016/9/10 9:00,9,10,9,12.62,2.16,2.98,4.896,2.584,24.1,64.18,83,320
2016/9/10 10:00,9,10,10,12.01,2.88,1.6,4.856,2.674,24.9,64.43,78,395
2016/9/10 11:00,9,10,11,11.6,3.12,1.17,4.8,2.51,24,57.97,71,280
2016/9/10 12:00,9,10,12,13.06,2.32,3.47,4.832,2.438,26,59.47,62,535
2016/9/10 13:00,9,10,13,12.02,2.16,2.61,4.944,2.306,24.3,59.4,72,148
2016/9/10 14:00,9,10,14,11.9,1.92,2.51,5.192,2.278,23.6,61.49,81,43
2016/9/10 15:00,9,10,15,13.32,1.84,3.73,5.536,2.214,20.3,53.4,87,18
2016/9/10 16:00,9,10,16,14.38,2,4.32,5.512,2.548,21.5,55.97,84,23
2016/9/10 17:00,9,10,17,15.88,1.84,5.77,5.96,2.31,19.2,50.05,87,0
2016/9/10 18:00,9,10,18,14.97,1.68,3.55,7.096,2.644,19.2,51.13,90,0
2016/9/10 19:00,9,10,19,12.06,1.6,2.81,5.368,2.282,19.5,51.32,88,0
2016/9/10 20:00,9,10,20,11.39,1.68,2.61,4.888,2.212,19.4,52.11,91,0
2016/9/10 21:00,9,10,21,11.35,1.6,2.81,4.624,2.316,19.5,53.15,93,0
2016/9/11 7:00,9,11,7,11.83,1.76,3.05,4.928,2.092,20.3,54.95,91,126
2016/9/11 8:00,9,11,8,11.79,1.76,2.97,4.992,2.068,21.1,54.7,84,99
2016/9/11 9:00,9,11,9,12.65,1.52,3.37,5.696,2.064,21.3,55.75,85,122
2016/9/11 10:00,9,11,10,12.54,1.76,3.2,5.352,2.228,22.1,55.73,79,154
2016/9/11 11:00,9,11,11,12.36,1.6,2.88,5.64,2.24,21.1,56.33,88,32
2016/9/11 12:00,9,11,12,13.93,2.4,3.12,5.92,2.49,20.6,55.52,90,165
2016/9/11 13:00,9,11,13,15.77,2.88,3.21,7.064,2.616,20.9,55.29,87,52
2016/9/11 14:00,9,11,14,16.34,3.92,1.76,7.568,3.092,21.7,53.65,77,120
2016/9/11 15:00,9,11,15,15.7,3.2,1.6,7.424,3.476,21.4,55.23,83,167
2016/9/11 16:00,9,11,16,13.81,2.24,1.73,6.808,3.032,21.2,56.25,87,107
2016/9/11 17:00,9,11,17,12.16,1.68,1.13,6.688,2.662,20.7,56.24,91,0
2016/9/11 18:00,9,11,18,11.71,1.52,1.36,6.664,2.166,20.2,55.01,92,0
2016/9/11 19:00,9,11,19,11.81,1.76,1.31,6.52,2.22,19.9,54.43,93,0
2016/9/11 20:00,9,11,20,10.39,1.52,1.26,5.328,2.282,20,55.51,95,0
2016/9/11 21:00,9,11,21,10.17,1.52,2.16,4.44,2.05,19.7,54.91,96,0
2016/9/12 7:00,9,12,7,21.1,3.36,1.93,8.52,7.29,20.7,58.23,96,0
2016/9/12 8:00,9,12,8,39.97,5.52,5.04,17.08,12.33,20.7,58.23,96,6
2016/9/12 9:00,9,12,9,38.55,4.08,5.91,17.728,10.832,20.9,58.92,96,40
2016/9/12 10:00,9,12,10,40.68,5.12,6.25,18.184,11.126,21,58.45,94,54
2016/9/12 11:00,9,12,11,37.18,3.76,6.08,17.128,10.212,21.5,60.15,94,231
2016/9/12 12:00,9,12,12,34.13,7.76,6.19,12.736,7.444,22.1,60.51,90,233
2016/9/12 13:00,9,12,13,37.65,7.68,8.63,13.432,7.908,22.7,60.78,86,209
2016/9/12 14:00,9,12,14,42.15,10.16,8.75,14.48,8.76,23.3,57.69,75,366
2016/9/12 15:00,9,12,15,44.75,11.04,9.21,15.624,8.876,22.8,57.94,79,47
2016/9/12 16:00,9,12,16,41.97,9.76,7.46,15.72,9.03,22.4,57.55,81,10
2016/9/12 17:00,9,12,17,30.25,6.4,4.9,12.896,6.054,22.1,57.9,84,0
2016/9/12 18:00,9,12,18,21.3,2.8,3.72,10.496,4.284,21.2,57.07,89,0
2016/9/12 19:00,9,12,19,18.84,2.32,3.19,9.512,3.818,20.6,56.71,93,0
2016/9/12 20:00,9,12,20,17.69,1.92,2.67,9.44,3.66,20.4,56.83,95,0
2016/9/12 21:00,9,12,21,16.12,1.6,2.79,8.72,3.01,20.4,57.22,96,0
2016/9/13 7:00,9,13,7,19.43,3.76,2.97,7.32,5.38,20.3,57.28,97,116
2016/9/13 8:00,9,13,8,35.88,6.88,4.88,14.976,9.144,21.1,58.38,93,241
2016/9/13 9:00,9,13,9,34.24,4.96,6.94,14.384,7.956,22,58,85,54
2016/9/13 10:00,9,13,10,39.56,7.2,10.81,13.904,7.646,21.9,57.25,84,62
2016/9/13 11:00,9,13,11,40.55,8.88,10.84,13.6,7.23,23.2,58.76,78,598
2016/9/13 12:00,9,13,12,33.45,9.12,7.05,11.488,5.792,23.2,56.91,74,307
2016/9/13 13:00,9,13,13,38.07,10.08,7.8,12.664,7.526,22.5,57.87,81,106
2016/9/13 14:00,9,13,14,40.93,9.76,8.33,13.904,8.936,23.1,57.98,77,235
2016/9/13 15:00,9,13,15,39.71,8.8,7.52,14.6,8.79,23.2,58.3,77,135
2016/9/13 16:00,9,13,16,37.48,6.72,5.38,17.04,8.34,22.4,58.44,83,87
2016/9/13 17:00,9,13,17,28.41,4.96,4.83,12.776,5.844,21.6,57.97,88,0
2016/9/13 18:00,9,13,18,18.76,3.28,2.31,9.08,4.09,21.2,57.48,90,0
2016/9/13 19:00,9,13,19,17.66,2.88,2.43,8.368,3.982,20.8,56.97,92,0
2016/9/13 20:00,9,13,20,16.73,2,2.01,8.696,4.024,20.4,56.44,94,0
2016/9/13 21:00,9,13,21,16.02,1.92,1.92,8.368,3.812,20.2,55.78,94,0
2016/9/14 7:00,9,14,7,17.61,3.12,1.82,7.48,5.19,21.9,57.25,84,208
2016/9/14 8:00,9,14,8,33.89,5.04,5.35,15.424,8.076,22.6,58.2,81,361
2016/9/14 9:00,9,14,9,32.59,5.84,5.3,14.432,7.018,23.8,57.35,71,476
2016/9/14 10:00,9,14,10,37.84,6.8,10.74,12.736,7.564,24.2,57.12,68,566
2016/9/14 11:00,9,14,11,37.55,7.84,10.59,12.376,6.744,24.2,56.13,66,565
2016/9/14 12:00,9,14,12,32.74,8.24,9.49,9.608,5.402,24.4,54.74,62,559
2016/9/14 13:00,9,14,13,41.33,11.44,12.09,10.872,6.928,25,57.51,64,489
2016/9/14 14:00,9,14,14,50.07,14.4,14.71,12.792,8.168,24.9,53.63,57,377
2016/9/14 15:00,9,14,15,46.28,12.96,12.3,13.44,7.58,24.8,55.39,61,239
2016/9/14 16:00,9,14,16,41.83,11.68,8.95,13.552,7.648,23.3,56.29,72,93
2016/9/14 17:00,9,14,17,28.62,6.8,5.26,11.488,5.072,22.1,58.33,85,0
2016/9/14 18:00,9,14,18,19.87,3.36,3.85,9.368,3.292,21.7,58.3,88,0
2016/9/14 19:00,9,14,19,14.84,2.32,1.52,8.144,2.856,21.3,57.81,90,0
2016/9/14 20:00,9,14,20,13,1.52,1.25,7.504,2.726,21.4,58.14,90,0
2016/9/14 21:00,9,14,21,10.68,1.52,1.23,5.856,2.074,21.5,58.06,89,0
2016/9/15 7:00,9,15,7,8.98,1.6,1.24,4.2,1.94,22.3,62.08,92,151
2016/9/15 8:00,9,15,8,9.54,1.76,1.61,4.248,1.922,23.4,62.24,84,333
2016/9/15 9:00,9,15,9,13.69,2.24,4.3,4.928,2.222,25.6,59.33,64,473
2016/9/15 10:00,9,15,10,15.64,2.08,5.94,5.52,2.1,27.2,62.02,60,550
2016/9/15 11:00,9,15,11,15.25,2.08,5.96,5.112,2.098,27.3,60.55,57,592
2016/9/15 12:00,9,15,12,12.63,2.08,3.97,4.56,2.02,27.4,57.29,51,548
2016/9/15 13:00,9,15,13,12.38,2.32,3.45,4.72,1.89,27.1,62.89,62,473
2016/9/15 14:00,9,15,14,12.86,2.96,2.96,4.92,2.02,25.9,54.82,54,352
2016/9/15 15:00,9,15,15,12.55,2.96,2.65,4.88,2.06,26,53.46,51,209
2016/9/15 16:00,9,15,16,10.99,2.4,1.72,4.824,2.046,25.9,52.11,49,70
2016/9/15 17:00,9,15,17,10.43,1.76,1.26,5.336,2.074,23.9,56.69,69,0
2016/9/15 18:00,9,15,18,11.14,1.68,1.48,5.992,1.988,22.9,59.63,82,0
2016/9/15 19:00,9,15,19,10.72,1.6,1.34,5.928,1.852,22.5,62.33,91,0
2016/9/15 20:00,9,15,20,10.4,1.52,1.23,5.736,1.914,22.6,63.13,92,0
2016/9/15 21:00,9,15,21,10.75,1.68,2.09,5.016,1.964,22.5,63.23,93,0
2016/9/16 7:00,9,16,7,10.97,1.68,2.97,4.408,1.912,24,57,69,209
2016/9/16 8:00,9,16,8,12.65,1.68,4.54,4.504,1.926,25.9,58.62,61,357
2016/9/16 9:00,9,16,9,13.12,1.92,4.65,4.6,1.95,24.4,61.72,76,112
2016/9/16 10:00,9,16,10,14.34,3.04,4.64,4.68,1.98,24.6,62.89,77,295
2016/9/16 11:00,9,16,11,14.27,3.6,4,4.72,1.95,24,63.34,82,303
2016/9/16 12:00,9,16,12,13.63,2.64,4.32,4.72,1.95,23.8,62.17,81,183
2016/9/16 13:00,9,16,13,15.24,2.48,5.66,5.032,2.068,24,63.34,82,127
2016/9/16 14:00,9,16,14,17.03,3.68,6.13,5.24,1.98,23.8,62.17,81,129
2016/9/16 15:00,9,16,15,15.61,3.04,5.39,5.168,2.012,23.5,59.74,78,93
2016/9/16 16:00,9,16,16,11.6,2.56,1.81,5.2,2.03,23.3,60.02,80,47
2016/9/16 17:00,9,16,17,11.23,1.76,2.2,5.112,2.158,22.7,58.07,80,0
2016/9/16 18:00,9,16,18,13,2,2.77,6.104,2.126,22,58.87,87,0
2016/9/16 19:00,9,16,19,11.94,1.84,1.96,6.04,2.1,21.5,58.48,90,0
2016/9/16 20:00,9,16,20,11,1.68,1.89,5.448,1.982,21.4,55.65,84,0
2016/9/16 21:00,9,16,21,9.42,1.84,1.52,4.232,1.828,20.9,56.9,91,0
2016/9/17 7:00,9,17,7,10.57,1.84,2.55,4.256,1.924,21.8,53.95,77,108
2016/9/17 8:00,9,17,8,11.22,1.84,2.96,4.536,1.884,23.3,50.26,59,345
2016/9/17 9:00,9,17,9,11.75,2.08,2.97,4.616,2.084,24.3,51.01,55,471
2016/9/17 10:00,9,17,10,13.13,2.4,4.32,4.464,1.946,25.3,47.97,44,558
2016/9/17 11:00,9,17,11,14.18,2.24,5.12,4.688,2.132,25.3,47.97,44,569
2016/9/17 12:00,9,17,12,15.18,4.32,4.15,4.584,2.126,25.1,46.47,42,534
2016/9/17 13:00,9,17,13,15.46,5.84,3.16,4.4,2.06,25.6,48.16,43,468
2016/9/17 14:00,9,17,14,17.25,7.36,2.77,4.744,2.376,25.1,48.01,45,309
2016/9/17 15:00,9,17,15,15.51,5.2,3.08,4.84,2.39,24.3,46.6,46,217
2016/9/17 16:00,9,17,16,13.58,3.6,2.96,4.88,2.14,23.2,44.95,48,64
2016/9/17 17:00,9,17,17,12.38,2.08,2.56,5.648,2.092,22.5,44.2,50,0
2016/9/17 18:00,9,17,18,13.59,1.6,2.65,7.304,2.036,22,43.46,51,0
2016/9/17 19:00,9,17,19,12.43,1.52,2.61,6.248,2.052,21.6,42.94,52,0
2016/9/17 20:00,9,17,20,11.76,1.52,2.57,5.48,2.19,21.2,42.82,54,0
2016/9/17 21:00,9,17,21,11.31,1.92,2.57,4.696,2.124,20.8,41.49,53,0
2016/9/18 7:00,9,18,7,18.31,2.4,1.13,7.2,7.58,19.3,41.34,62,203
2016/9/18 8:00,9,18,8,27.81,3.84,2.14,13.368,8.462,19.5,40.73,59,221
2016/9/18 9:00,9,18,9,30.25,5.68,3.52,13.104,7.946,20.5,41.19,54,343
2016/9/18 10:00,9,18,10,29.03,5.28,3.95,12.384,7.416,21.9,41.96,48,566
2016/9/18 11:00,9,18,11,31.18,6.08,5.84,12.304,6.956,22.8,43.13,46,443
2016/9/18 12:00,9,18,12,33.87,9.2,8.25,10.928,5.492,23.4,43.12,43,554
2016/9/18 13:00,9,18,13,38.12,11.76,8.3,11.432,6.628,23.2,44.04,46,498
2016/9/18 14:00,9,18,14,41.29,11.28,9.23,13.016,7.764,22.7,43.79,48,172
2016/9/18 15:00,9,18,15,35.5,8.32,6.72,13.056,7.404,22.4,43.1,48,241
2016/9/18 16:00,9,18,16,34.07,6.56,6.55,13.216,7.744,21.4,39.63,45,88
2016/9/18 17:00,9,18,17,27.47,5.12,5.28,11.44,5.63,20.6,37.55,44,0
2016/9/18 18:00,9,18,18,19.96,2.8,2.47,10.008,4.682,20.3,36.93,44,0
2016/9/18 19:00,9,18,19,17.22,2.08,1.97,9.472,3.698,19.8,37.01,47,0
2016/9/18 20:00,9,18,20,15.03,1.52,1.67,7.968,3.872,19.3,35.62,46,0
2016/9/18 21:00,9,18,21,13.41,1.52,1.71,6.672,3.508,19.1,35.21,46,0
2016/9/19 7:00,9,19,7,18.44,2.88,1.86,7.848,5.852,18.4,33.14,44,257
2016/9/19 8:00,9,19,8,31.23,5.04,2.21,13.544,10.436,19.7,33.89,39,402
2016/9/19 9:00,9,19,9,32.78,4.8,6.16,13.384,8.436,20.6,33.69,34,509
2016/9/19 10:00,9,19,10,34.99,6.72,6.9,13.208,8.162,21.5,34.94,33,569
2016/9/19 11:00,9,19,11,35.15,7.76,7,12.776,7.614,21.6,33.9,30,602
2016/9/19 12:00,9,19,12,31.45,8,7.16,10.312,5.978,22.3,35.57,31,577
2016/9/19 13:00,9,19,13,36.42,9.84,7.53,12.032,7.018,22.4,35.76,31,505
2016/9/19 14:00,9,19,14,37.67,8.96,7.43,13.328,7.952,22.3,35.15,30,393
2016/9/19 15:00,9,19,15,35.95,6.96,7.49,13.728,7.772,21.9,37.35,37,242
2016/9/19 16:00,9,19,16,33.13,4.48,7.21,13.832,7.608,21.6,36.36,36,82
2016/9/19 17:00,9,19,17,26.87,4.08,5.29,11.704,5.796,20.9,34.63,35,0
2016/9/19 18:00,9,19,18,18.65,1.68,2.71,10.096,4.164,20.4,33.71,35,0
2016/9/19 19:00,9,19,19,15.88,1.6,1.75,9.344,3.186,19.9,33.16,36,0
2016/9/19 20:00,9,19,20,14.21,1.6,1.68,7.872,3.058,19.3,33.13,39,0
2016/9/19 21:00,9,19,21,9.98,1.44,1.4,5.16,1.98,18.9,33.08,41,0
2016/9/20 7:00,9,20,7,16.59,2.16,1.71,6.96,5.76,19.5,33.15,38,257
2016/9/20 8:00,9,20,8,29.21,2.64,4.87,13.328,8.372,20.4,34.47,37,401
2016/9/20 9:00,9,20,9,32.72,3.84,7.44,14.392,7.048,20.9,35.02,36,515
2016/9/20 10:00,9,20,10,34.17,4.4,8.13,13.928,7.712,21.5,35.76,35,578
2016/9/20 11:00,9,20,11,34.34,5.92,9.13,12.448,6.842,22.6,37.43,34,596
2016/9/20 12:00,9,20,12,32.47,7.84,9.52,9.808,5.302,22.5,38.54,37,567
2016/9/20 13:00,9,20,13,39.75,11.6,9.77,11.888,6.492,22.9,41.57,42,500
2016/9/20 14:00,9,20,14,39.5,10,9.23,13.288,6.982,22.3,44.6,52,406
2016/9/20 15:00,9,20,15,38.12,8.64,8.1,14.544,6.836,21.1,45.4,61,238
2016/9/20 16:00,9,20,16,34.26,6.24,6.4,14.776,6.844,20.4,44.03,62,89
2016/9/20 17:00,9,20,17,22.4,4.4,2.24,10.576,5.184,19.2,42.52,66,0
2016/9/20 18:00,9,20,18,17.72,2.24,1.4,9.872,4.208,18.8,41.18,65,0
2016/9/20 19:00,9,20,19,18.72,2.32,2.89,9.368,4.142,18.3,40.65,67,0
2016/9/20 20:00,9,20,20,17.91,2,3.05,8.64,4.22,17.8,39.12,66,0
2016/9/20 21:00,9,20,21,16.5,2.08,2.59,8.056,3.774,17.6,39.28,68,0
2016/9/21 7:00,9,21,7,14.05,1.84,1.08,6.48,4.65,19.8,44.03,66,174
2016/9/21 8:00,9,21,8,27.38,3.04,3.08,13.016,8.244,21,44.35,59,428
2016/9/21 9:00,9,21,9,30.69,3.68,6.76,13.344,6.906,21.5,40.66,47,551
2016/9/21 10:00,9,21,10,33.14,3.04,9.68,13.88,6.54,21.9,41.96,48,499
2016/9/21 11:00,9,21,11,31.09,4,8.88,11.992,6.218,22.3,42.44,47,630
2016/9/21 12:00,9,21,12,24.43,5.04,4.8,9.408,5.182,21.1,44.19,58,289
2016/9/21 13:00,9,21,13,30.61,5.12,5.06,12.776,7.654,20.8,44.64,61,214
2016/9/21 14:00,9,21,14,36.45,5.52,7.15,13.952,9.828,20.8,45.04,62,192
2016/9/21 15:00,9,21,15,32.38,3.76,6.82,11.72,10.08,20.6,45.31,64,96
2016/9/21 16:00,9,21,16,27.81,3.12,5.46,12.328,6.902,20.2,45.44,67,39
2016/9/21 17:00,9,21,17,20.68,2.32,3.02,11.072,4.268,19.7,44.88,69,0
2016/9/21 18:00,9,21,18,16.66,1.36,3.04,8.76,3.5,19.2,43.59,69,0
2016/9/21 19:00,9,21,19,15.18,1.36,2.47,8.112,3.238,18.7,43.01,71,0
2016/9/21 20:00,9,21,20,14.77,1.68,2.43,7.36,3.3,18.3,42.33,72,0
2016/9/21 21:00,9,21,21,13.44,1.52,1.99,6.664,3.266,18.3,43.35,75,0
2016/9/22 7:00,9,22,7,18.65,1.44,4.6,6.912,5.698,20.6,48.83,73,181
2016/9/22 8:00,9,22,8,30.87,2.56,4.37,15.664,8.276,21.6,49.17,67,338
2016/9/22 9:00,9,22,9,29.26,4.24,3.51,13.592,7.918,22.4,50.07,64,441
2016/9/22 10:00,9,22,10,27.16,3.12,4.02,12.288,7.732,22.8,51.17,64,490
2016/9/22 11:00,9,22,11,27.05,4.24,3.91,11.368,7.532,22.7,49.56,61,551
2016/9/22 12:00,9,22,12,24.81,4.88,3.91,9.416,6.604,22.2,49.1,63,524
2016/9/22 13:00,9,22,13,26.42,4.56,4.29,11.2,6.37,23.1,50.64,61,443
2016/9/22 14:00,9,22,14,40.4,7.92,9.87,15.256,7.354,22.8,48.48,58,337
2016/9/22 15:00,9,22,15,46.17,7.92,12.78,16.744,8.726,22.3,48.5,61,203
2016/9/22 16:00,9,22,16,46.43,9.68,11.17,16.4,9.18,21.3,47.95,66,58
2016/9/22 17:00,9,22,17,28.43,2.88,7.53,11.032,6.988,20.5,48.55,73,0
2016/9/22 18:00,9,22,18,19.59,1.76,2.93,9.68,5.22,19.9,48.4,77,0
2016/9/22 19:00,9,22,19,18.29,1.6,3.03,8.92,4.74,19.9,49.15,79,0
2016/9/22 20:00,9,22,20,17.15,1.6,3.17,8.248,4.132,20.5,50.5,78,0
2016/9/22 21:00,9,22,21,14.77,1.6,3,6.928,3.242,20.5,51.67,81,0
2016/9/23 7:00,9,23,7,18.68,1.6,4.43,7.16,5.49,20.9,53.28,82,62
2016/9/23 8:00,9,23,8,32.15,1.76,5.61,14.424,10.356,21.7,53.23,76,173
2016/9/23 9:00,9,23,9,32.28,3.44,4.95,14.048,9.842,22.6,54.62,73,316
2016/9/23 10:00,9,23,10,31.56,4.32,3.71,13.152,10.378,21.5,53.05,77,56
2016/9/23 11:00,9,23,11,25.7,2,2.48,12.992,8.228,21.3,54.1,81,50
2016/9/23 12:00,9,23,12,21.56,2.16,2.48,9.808,7.112,22,55.42,79,137
2016/9/23 13:00,9,23,13,31.77,4.4,7.45,11.248,8.672,23.4,56.13,71,533
2016/9/23 14:00,9,23,14,33.2,2.24,9.81,13.032,8.118,23.1,54.3,69,314
2016/9/23 15:00,9,23,15,31.4,2,7.9,13.36,8.14,23.4,53.79,66,226
2016/9/23 16:00,9,23,16,30.81,1.84,7.48,13.032,8.458,22.3,53.73,73,37
2016/9/23 17:00,9,23,17,26.92,1.68,5.72,12.792,6.728,21,55.61,87,0
2016/9/23 18:00,9,23,18,21.13,1.52,2.95,11.744,4.916,21,56.42,89,0
2016/9/23 19:00,9,23,19,16.44,1.36,2.2,9.128,3.752,21,57.23,91,0
2016/9/23 20:00,9,23,20,13.76,1.44,2.31,6.944,3.066,21.8,56.07,82,0
2016/9/23 21:00,9,23,21,10.82,1.44,2.01,4.792,2.578,21.3,55.75,85,0
2016/9/24 7:00,9,24,7,9.91,1.44,1.65,4.368,2.452,21.3,54.51,82,194
2016/9/24 8:00,9,24,8,10.33,1.36,1.8,4.4,2.77,21.7,54.91,80,229
2016/9/24 9:00,9,24,9,11.16,1.36,2.24,4.408,3.152,22.1,54.86,77,374
2016/9/24 10:00,9,24,10,11.45,1.36,2.51,4.368,3.212,22.8,56.13,75,503
2016/9/24 11:00,9,24,11,11.95,1.36,3.16,4.64,2.79,23.1,57.06,75,517
2016/9/24 12:00,9,24,12,14.17,1.36,5.13,4.84,2.84,23,56.29,74,458
2016/9/24 13:00,9,24,13,14.6,2.08,4.5,5.024,2.996,23,55.38,72,321
2016/9/24 14:00,9,24,14,14.25,1.36,4.7,5.16,3.03,22.6,55.07,74,136
2016/9/24 15:00,9,24,15,13.99,1.36,4.21,5.504,2.916,22.9,55.53,73,155
2016/9/24 16:00,9,24,16,12.86,1.36,3.68,5.488,2.332,22.3,55.92,78,37
2016/9/24 17:00,9,24,17,13.86,3.12,3,5.368,2.372,22.3,54.6,75,0
2016/9/24 18:00,9,24,18,13.97,3.2,2.12,6.008,2.642,23,54.01,69,0
2016/9/24 19:00,9,24,19,16.67,3.28,4.21,6.512,2.668,22.1,55.73,79,0
2016/9/24 20:00,9,24,20,15.28,3.2,3.42,6.04,2.62,21.9,55.96,81,0
2016/9/24 21:00,9,24,21,15.77,3.12,4.43,5.184,3.036,21.5,55.55,83,0
2016/9/25 7:00,9,25,7,13.12,2.08,2.95,4.576,3.514,21.6,55.02,81,166
2016/9/25 8:00,9,25,8,13.65,2.08,3.65,4.464,3.456,22.3,56.35,79,305
2016/9/25 9:00,9,25,9,24.23,3.76,10.88,5.096,4.494,23.5,57.37,73,371
2016/9/25 10:00,9,25,10,24.67,4.56,10.3,5.552,4.258,24.2,58.59,71,443
2016/9/25 11:00,9,25,11,23.64,5.2,9.46,5.416,3.564,24.7,59.66,70,487
2016/9/25 12:00,9,25,12,21.4,4.48,8.38,5.088,3.452,24.6,59.35,70,449
2016/9/25 13:00,9,25,13,18.13,4,4.9,5.032,4.198,25.4,60.31,67,395
2016/9/25 14:00,9,25,14,15.57,4.08,3.1,4.944,3.446,25,59.58,68,282
2016/9/25 15:00,9,25,15,14.81,3.68,2.67,5.128,3.332,23.5,56.9,72,145
2016/9/25 16:00,9,25,16,16.59,3.6,4.41,5.136,3.444,22.6,55.96,76,34
2016/9/25 17:00,9,25,17,16.3,2.88,3.8,5.968,3.652,21.3,55.75,85,0
2016/9/25 18:00,9,25,18,14.25,2.4,1.96,6.256,3.634,20.8,56.57,91,0
2016/9/25 19:00,9,25,19,14.66,2.4,2.13,6.552,3.578,20.7,57.04,93,0
2016/9/25 20:00,9,25,20,13.88,2.32,1.95,6.192,3.418,20.5,56.38,93,0
2016/9/25 21:00,9,25,21,12.87,2.32,3.57,4.544,2.436,20.4,55.27,91,0
2016/9/26 7:00,9,26,7,21.52,2.88,3.3,8.984,6.356,21.3,59.05,93,85
2016/9/26 8:00,9,26,8,35.25,5.68,3.89,15.776,9.904,22,58.43,86,179
2016/9/26 9:00,9,26,9,39.35,5.68,10.22,14.744,8.706,22.7,57.62,79,215
2016/9/26 10:00,9,26,10,37.99,5.28,9.15,15.16,8.4,23.5,57.37,73,247
2016/9/26 11:00,9,26,11,34.51,5.52,7.56,13.64,7.79,23.5,55.96,70,141
2016/9/26 12:00,9,26,12,32.49,7.76,7.4,10.84,6.49,23.9,55.24,66,540
2016/9/26 13:00,9,26,13,36.65,9.04,7.55,12.768,7.292,23.1,57.98,77,134
2016/9/26 14:00,9,26,14,38.57,8.8,6.35,14.656,8.764,22.7,56.27,76,170
2016/9/26 15:00,9,26,15,38.79,7.36,6.57,15.896,8.964,22.2,57.35,82,51
2016/9/26 16:00,9,26,16,38.51,5.52,5.97,17.12,9.9,21.6,57.13,86,14
2016/9/26 17:00,9,26,17,28.65,4.56,4,12.24,7.85,21.2,56.25,87,0
2016/9/26 18:00,9,26,18,22.47,3.36,3.12,10.104,5.886,20.9,55.69,88,0
2016/9/26 19:00,9,26,19,18.43,1.92,2.77,8.704,5.036,20.9,55.69,88,0
2016/9/26 20:00,9,26,20,17.45,1.68,3.24,8.12,4.41,21.2,56.66,88,0
2016/9/26 21:00,9,26,21,16.71,1.92,3.37,7.456,3.964,21.1,57.15,90,0
2016/9/27 7:00,9,27,7,19.75,2.88,4.73,7.608,4.532,21.9,52.55,73,100
2016/9/27 8:00,9,27,8,33.65,5.6,4.83,14.584,8.636,23.6,55.79,69,305
2016/9/27 9:00,9,27,9,38.58,7.68,8.16,15.032,7.708,24.5,59.54,71,205
2016/9/27 10:00,9,27,10,40.75,7.04,9.69,16.16,7.86,23.9,59.6,75,121
2016/9/27 11:00,9,27,11,34.65,5.2,4.31,17.672,7.468,22.6,59.54,84,29
2016/9/27 12:00,9,27,12,30.47,4.4,4.6,15.616,5.854,20.9,45.29,62,442
2016/9/27 13:00,9,27,13,49.35,14.72,9.52,17.184,7.926,21.1,45,60,210
2016/9/27 14:00,9,27,14,54.33,17.2,9.09,19.856,8.184,20.6,42.2,56,276
2016/9/27 15:00,9,27,15,52.81,13.28,9.26,21.632,8.638,18.4,35.15,50,69
2016/9/27 16:00,9,27,16,51.3,15.52,5.91,21.512,8.358,17.3,33.85,53,34
2016/9/27 17:00,9,27,17,28.05,2.8,4.08,14.352,6.818,16,32.65,58,0
2016/9/27 18:00,9,27,18,19.37,2,1.87,10.48,5.02,15.4,31.41,58,0
2016/9/27 19:00,9,27,19,16.23,2.16,1.05,9.296,3.724,14.9,29.05,53,0
2016/9/27 20:00,9,27,20,15.04,1.92,1.1,8.36,3.66,13.6,28.06,59,0
2016/9/27 21:00,9,27,21,10.69,1.68,1.12,5.544,2.346,12.3,26.91,65,0
