Datetime,total_value,VRF1_value,VRF2_value,lighting1_value,lighting2_value,temperature,enthalpy,relative_humidity,radiation,Hour,DayOfWeek,Quarter,Month,Year,DayOfYear,DayOfMonth,WeekOfYear,DayOfYearFloat,Time_state,Working_state,lighting2_value_SECF
2018-08-25 09:00:00,27.6,11.04,8.28,4.264,4.016,25.7,54.8,55,808.0,9,5,3,8,2018,237,25,34,237.375,1,1,2.3646666666666665
2018-08-25 10:00:00,29.68,14.88,6.13,4.672,3.998,27.0,53.86,47,944.0,10,5,3,8,2018,237,25,34,237.41666666666666,1,1,2.3946666666666667
2018-08-25 11:00:00,25.65,12.48,5.19,4.52,3.46,26.9,59.94,58,1103.0,11,5,3,8,2018,237,25,34,237.45833333333334,1,1,2.457333333333333
2018-08-25 12:00:00,23.23,10.72,4.72,4.672,3.118,26.4,59.57,60,949.0,12,5,3,8,2018,237,25,34,237.5,1,1,2.0013333333333336
2018-08-25 13:00:00,26.2,11.42,7.11,4.8,2.87,26.9,61.1,60,847.0,13,5,3,8,2018,237,25,34,237.54166666666666,1,1,2.062
2018-08-25 14:00:00,29.75,12.1,9.28,4.96,3.41,26.4,62.95,66,699.0,14,5,3,8,2018,237,25,34,237.58333333333334,1,1,2.0793333333333335
2018-08-25 15:00:00,32.1,13.92,9.7,5.0,3.48,26.6,63.6,66,513.0,15,5,3,8,2018,237,25,34,237.625,1,1,2.0886666666666667
2018-08-25 16:00:00,26.33,10.14,8.05,4.88,3.26,25.8,63.76,71,293.0,16,5,3,8,2018,237,25,34,237.66666666666666,1,1,2.1673333333333336
2018-08-25 17:00:00,21.66,8.9,4.89,5.0,2.87,25.1,62.5,73,60.0,17,5,3,8,2018,237,25,34,237.70833333333334,1,1,1.9713333333333332
2018-08-25 18:00:00,21.26,7.68,5.44,5.32,2.82,24.4,61.72,76,0.0,18,5,3,8,2018,237,25,34,237.75,0,1,1.9597777776666667
2018-08-25 19:00:00,15.95,5.76,2.37,5.176,2.644,24.0,61.38,78,0.0,19,5,3,8,2018,237,25,34,237.79166666666666,0,1,2.0502222223333333
2018-08-25 20:00:00,16.58,5.82,2.78,5.384,2.596,23.6,61.02,80,0.0,20,5,3,8,2018,237,25,34,237.83333333333334,0,1,2.194
2018-08-25 21:00:00,15.45,5.28,2.04,5.504,2.626,23.4,61.29,82,0.0,21,5,3,8,2018,237,25,34,237.875,0,1,1.8713333333333333
2018-08-26 07:00:00,18.06,8.32,3.68,4.112,1.948,24.5,65.08,82,139.0,7,6,3,8,2018,238,26,34,238.29166666666666,0,0,2.0193333333333334
2018-08-26 08:00:00,20.97,9.28,5.47,4.112,2.108,26.1,63.09,68,318.0,8,6,3,8,2018,238,26,34,238.33333333333334,1,0,2.3833333333333333
2018-08-26 09:00:00,26.67,12.1,8.0,4.328,2.242,27.6,63.88,61,696.0,9,6,3,8,2018,238,26,34,238.375,1,0,2.0953333333333335
2018-08-26 10:00:00,27.32,12.0,8.26,4.896,2.164,29.7,63.99,51,905.0,10,6,3,8,2018,238,26,34,238.41666666666666,1,0,2.1620000000000004
2018-08-26 11:00:00,31.4,12.0,11.78,5.384,2.236,29.4,63.76,52,368.0,11,6,3,8,2018,238,26,34,238.45833333333334,1,0,2.1073333333333335
2018-08-26 12:00:00,30.49,11.26,11.97,5.056,2.204,28.8,65.84,58,715.0,12,6,3,8,2018,238,26,34,238.5,1,0,2.029333333333333
2018-08-26 13:00:00,32.51,12.48,12.63,5.032,2.368,27.8,65.75,63,398.0,13,6,3,8,2018,238,26,34,238.54166666666666,1,0,1.9960000000000002
2018-08-26 14:00:00,32.99,13.28,12.3,4.872,2.538,28.4,66.47,61,800.0,14,6,3,8,2018,238,26,34,238.58333333333334,1,0,2.0986666666666665
2018-08-26 15:00:00,30.8,10.72,12.46,5.032,2.588,27.1,65.83,67,504.0,15,6,3,8,2018,238,26,34,238.625,1,0,2.158
2018-08-26 16:00:00,29.82,11.36,10.25,5.256,2.954,25.9,67.94,78,277.0,16,6,3,8,2018,238,26,34,238.66666666666666,1,0,2.1813333333333333
2018-08-26 17:00:00,26.16,10.08,8.16,5.264,2.656,24.7,66.81,84,60.0,17,6,3,8,2018,238,26,34,238.70833333333334,1,0,2.184
2018-08-26 18:00:00,24.82,10.18,6.66,5.496,2.484,24.1,65.16,85,0.0,18,6,3,8,2018,238,26,34,238.75,0,0,2.0666666666666664
2018-08-26 19:00:00,27.03,8.54,9.27,5.56,3.66,23.8,66.04,89,0.0,19,6,3,8,2018,238,26,34,238.79166666666666,0,0,2.0553333333333335
2018-08-26 20:00:00,24.92,7.46,8.91,5.128,3.422,23.6,63.88,86,0.0,20,6,3,8,2018,238,26,34,238.83333333333334,0,0,2.078
2018-08-26 21:00:00,21.22,6.88,6.9,4.872,2.568,23.0,61.34,85,0.0,21,6,3,8,2018,238,26,34,238.875,0,0,1.9440000000000002
2018-08-27 07:00:00,32.85,15.94,8.54,4.76,3.61,25.1,64.07,76,344.0,7,0,3,8,2018,239,27,35,239.29166666666666,0,0,2.5500000000000003
2018-08-27 08:00:00,40.51,13.6,15.13,6.992,4.788,26.3,64.31,69,609.0,8,0,3,8,2018,239,27,35,239.33333333333334,1,0,3.982666666666667
2018-08-27 09:00:00,53.92,20.48,19.52,8.712,5.208,27.4,63.24,61,646.0,9,0,3,8,2018,239,27,35,239.375,1,0,4.758
2018-08-27 10:00:00,58.83,19.9,24.44,8.808,5.682,27.8,65.75,63,893.0,10,0,3,8,2018,239,27,35,239.41666666666666,1,0,4.823999999999999
2018-08-27 11:00:00,68.31,24.96,28.85,9.04,5.46,27.7,63.59,60,940.0,11,0,3,8,2018,239,27,35,239.45833333333334,1,0,4.240666666666667
2018-08-27 12:00:00,67.86,28.96,24.25,9.112,5.538,27.4,64.44,63,912.0,12,0,3,8,2018,239,27,35,239.5,1,0,3.994666666666667
2018-08-27 13:00:00,68.08,29.38,23.2,9.968,5.532,27.7,63.59,60,823.0,13,0,3,8,2018,239,27,35,239.54166666666666,1,0,4.322
2018-08-27 14:00:00,95.5,52.16,23.96,14.216,5.164,27.5,65.37,64,674.0,14,0,3,8,2018,239,27,35,239.58333333333334,1,0,3.9299999999999997
2018-08-27 15:00:00,76.64,37.82,21.8,12.488,4.532,27.8,65.13,62,469.0,15,0,3,8,2018,239,27,35,239.625,1,0,4.147333333333333
2018-08-27 16:00:00,43.28,13.6,17.13,8.712,3.838,27.2,64.39,64,239.0,16,0,3,8,2018,239,27,35,239.66666666666666,1,0,3.8233333333333337
2018-08-27 17:00:00,27.81,6.98,10.74,6.944,3.146,25.4,63.5,73,39.0,17,0,3,8,2018,239,27,35,239.70833333333334,1,0,3.761333333333333
2018-08-27 18:00:00,18.76,3.36,6.23,6.048,3.122,24.6,64.92,81,0.0,18,0,3,8,2018,239,27,35,239.75,0,0,3.260666666666667
2018-08-27 19:00:00,20.36,4.06,6.6,6.904,2.796,23.9,62.51,81,0.0,19,0,3,8,2018,239,27,35,239.79166666666666,0,0,3.058666666666667
2018-08-27 20:00:00,20.31,3.94,7.24,6.072,3.058,23.9,60.56,77,0.0,20,0,3,8,2018,239,27,35,239.83333333333334,0,0,3.318
2018-08-27 21:00:00,20.57,5.12,6.14,6.104,3.206,24.0,61.38,78,0.0,21,0,3,8,2018,239,27,35,239.875,0,0,3.1166666666666667
2018-08-28 07:00:00,22.1,7.68,5.99,5.736,2.694,24.9,67.02,83,252.0,7,1,3,8,2018,240,28,35,240.29166666666666,0,1,2.9113333333333333
2018-08-28 08:00:00,47.28,20.58,12.44,10.64,3.62,24.5,66.6,85,111.0,8,1,3,8,2018,240,28,35,240.33333333333334,1,1,4.0040000000000004
2018-08-28 09:00:00,55.38,23.04,15.12,12.792,4.428,24.7,66.81,84,171.0,9,1,3,8,2018,240,28,35,240.375,1,1,4.721333333333333
2018-08-28 10:00:00,51.18,21.12,11.75,13.072,5.238,21.7,60.42,93,0.0,10,1,3,8,2018,240,28,35,240.41666666666666,1,1,4.861999999999999
2018-08-28 11:00:00,40.99,15.68,8.91,11.328,5.072,21.3,56.98,88,304.0,11,1,3,8,2018,240,28,35,240.45833333333334,1,1,4.544666666666667
2018-08-28 12:00:00,33.66,11.36,9.32,8.488,4.492,23.2,59.23,79,493.0,12,1,3,8,2018,240,28,35,240.5,1,1,4.215333333333334
2018-08-28 13:00:00,36.94,12.54,12.5,7.64,4.26,23.9,59.6,75,279.0,13,1,3,8,2018,240,28,35,240.54166666666666,1,1,4.494000000000001
2018-08-28 14:00:00,42.34,16.9,11.81,9.464,4.166,24.1,63.68,82,176.0,14,1,3,8,2018,240,28,35,240.58333333333334,1,1,5.1113333333333335
2018-08-28 15:00:00,39.72,13.44,11.66,9.536,5.084,23.7,66.65,91,72.0,15,1,3,8,2018,240,28,35,240.625,1,1,4.8693333333333335
2018-08-28 16:00:00,34.33,9.66,11.12,8.456,5.094,23.6,67.24,93,0.0,16,1,3,8,2018,240,28,35,240.66666666666666,1,1,4.428
2018-08-28 17:00:00,26.86,7.62,8.13,7.36,3.75,23.8,68.48,94,0.0,17,1,3,8,2018,240,28,35,240.70833333333334,1,1,3.986
2018-08-28 18:00:00,20.1,4.7,5.46,6.688,3.252,24.0,69.24,94,0.0,18,1,3,8,2018,240,28,35,240.75,0,1,3.2193333333333336
2018-08-28 19:00:00,16.16,2.66,4.28,6.272,2.948,24.1,70.12,95,0.0,19,1,3,8,2018,240,28,35,240.79166666666666,0,1,3.084
2018-08-28 20:00:00,14.61,2.3,3.5,5.752,3.058,24.2,70.51,95,0.0,20,1,3,8,2018,240,28,35,240.83333333333334,0,1,3.062
2018-08-28 21:00:00,14.36,2.34,3.64,5.632,2.748,24.2,70.51,95,0.0,21,1,3,8,2018,240,28,35,240.875,0,1,2.6833333333333336
2018-08-29 07:00:00,17.69,5.34,3.86,5.48,3.01,24.2,66.02,86,202.0,7,2,3,8,2018,241,29,35,241.29166666666666,0,1,2.5399999999999996
2018-08-29 08:00:00,33.33,9.44,12.68,7.112,4.098,25.2,65.99,79,669.0,8,2,3,8,2018,241,29,35,241.33333333333334,1,1,4.938666666666666
2018-08-29 09:00:00,54.34,17.7,22.38,8.936,5.324,26.2,66.21,73,326.0,9,2,3,8,2018,241,29,35,241.375,1,1,5.794666666666667
2018-08-29 10:00:00,57.9,20.48,22.67,9.36,5.39,26.6,66.46,71,383.0,10,2,3,8,2018,241,29,35,241.41666666666666,1,1,5.628666666666667
2018-08-29 11:00:00,59.74,19.9,26.17,8.04,5.63,26.4,64.08,68,444.0,11,2,3,8,2018,241,29,35,241.45833333333334,1,1,5.5120000000000005
2018-08-29 12:00:00,50.57,17.54,20.99,7.08,4.96,26.9,62.84,63,987.0,12,2,3,8,2018,241,29,35,241.5,1,1,4.968666666666667
2018-08-29 13:00:00,43.99,14.41,17.53,7.1008,4.9492,26.5,61.57,63,848.0,13,2,3,8,2018,241,29,35,241.54166666666666,1,1,4.798666666666667
2018-08-29 14:00:00,37.42,11.29,14.07,7.1216,4.9384,26.1,59.22,61,691.0,14,2,3,8,2018,241,29,35,241.58333333333334,1,1,3.7853333333333334
2018-08-29 15:00:00,30.86,8.17,10.62,7.1424,4.9276,26.0,59.47,62,499.0,15,2,3,8,2018,241,29,35,241.625,1,1,4.014666666666667
2018-08-29 16:00:00,24.28,5.04,7.16,7.1632,4.9168,25.4,59.25,65,267.0,16,2,3,8,2018,241,29,35,241.66666666666666,1,1,3.8480000000000003
2018-08-29 17:00:00,17.71,1.92,3.7,7.184,4.906,24.6,57.33,66,3.0,17,2,3,8,2018,241,29,35,241.70833333333334,1,1,2.8800000000000003
2018-08-29 18:00:00,16.18,2.08,2.56,7.528,4.012,24.1,56.32,67,0.0,18,2,3,8,2018,241,29,35,241.75,0,1,2.5973333333333333
2018-08-29 19:00:00,16.23,2.14,3.13,7.176,3.784,23.8,56.39,69,0.0,19,2,3,8,2018,241,29,35,241.79166666666666,0,1,2.619333333333333
2018-08-29 20:00:00,15.34,2.02,2.86,6.68,3.78,23.5,54.55,67,0.0,20,2,3,8,2018,241,29,35,241.83333333333334,0,1,2.5766666666666667
2018-08-29 21:00:00,13.66,1.34,3.02,5.688,3.612,23.2,53.67,67,0.0,21,2,3,8,2018,241,29,35,241.875,0,1,2.218
2018-08-30 07:00:00,37.19,23.84,2.3,6.48,4.57,23.8,58.79,74,323.0,7,3,3,8,2018,242,30,35,242.29166666666666,0,1,3.7146666666666666
2018-08-30 08:00:00,65.19,34.98,12.0,10.872,7.338,24.5,58.03,68,239.0,8,3,3,8,2018,242,30,35,242.33333333333334,1,1,6.532666666666667
2018-08-30 09:00:00,73.24,36.32,17.5,12.448,6.972,26.4,59.57,60,818.0,9,3,3,8,2018,242,30,35,242.375,1,1,6.222666666666666
2018-08-30 10:00:00,68.53,28.8,18.12,12.912,8.698,26.5,58.75,58,678.0,10,3,3,8,2018,242,30,35,242.41666666666666,1,1,6.3726666666666665
2018-08-30 11:00:00,55.88,16.22,21.8,11.6,6.26,27.0,61.99,61,321.0,11,3,3,8,2018,242,30,35,242.45833333333334,1,1,6.038666666666667
2018-08-30 12:00:00,54.46,18.34,19.84,10.648,5.632,27.0,61.4,60,406.0,12,3,3,8,2018,242,30,35,242.5,1,1,5.34
2018-08-30 13:00:00,57.16,23.1,16.71,11.76,5.59,26.3,62.63,66,294.0,13,3,3,8,2018,242,30,35,242.54166666666666,1,1,5.769333333333333
2018-08-30 14:00:00,57.63,20.0,18.73,12.76,6.14,25.6,60.41,66,163.0,14,3,3,8,2018,242,30,35,242.58333333333334,1,1,6.712
2018-08-30 15:00:00,44.84,14.08,15.07,9.496,6.194,25.1,62.5,73,32.0,15,3,3,8,2018,242,30,35,242.625,1,1,6.468
2018-08-30 16:00:00,36.95,9.6,12.31,9.024,6.016,24.7,61.19,73,6.0,16,3,3,8,2018,242,30,35,242.66666666666666,1,1,5.150666666666667
2018-08-30 17:00:00,28.61,5.38,9.16,8.888,5.182,24.3,59.9,73,0.0,17,3,3,8,2018,242,30,35,242.70833333333334,1,1,3.814
2018-08-30 18:00:00,26.54,4.8,7.98,9.616,4.144,24.1,57.79,70,0.0,18,3,3,8,2018,242,30,35,242.75,0,1,3.2273333333333336
2018-08-30 19:00:00,22.22,3.68,5.7,8.96,3.88,23.8,57.83,72,0.0,19,3,3,8,2018,242,30,35,242.79166666666666,0,1,3.176666666666667
2018-08-30 20:00:00,17.48,2.14,4.04,7.792,3.508,23.7,58.95,75,0.0,20,3,3,8,2018,242,30,35,242.83333333333334,0,1,3.0353333333333334
2018-08-30 21:00:00,16.77,2.66,3.02,7.608,3.482,23.7,58.95,75,0.0,21,3,3,8,2018,242,30,35,242.875,0,1,2.7886666666666664
2018-08-31 07:00:00,27.81,9.02,8.77,5.912,4.108,24.3,57.91,69,360.0,7,4,3,8,2018,243,31,35,243.29166666666666,0,1,6.632666666666668
2018-08-31 08:00:00,75.71,25.44,26.28,14.48,9.51,25.6,57.19,60,634.0,8,4,3,8,2018,243,31,35,243.33333333333334,1,1,13.378
2018-08-31 09:00:00,64.73,17.38,25.15,14.4,7.8,26.2,59.53,61,799.0,9,4,3,8,2018,243,31,35,243.375,1,1,11.991333333333332
2018-08-31 10:00:00,63.39,16.7,25.23,13.688,7.772,27.4,59.66,55,901.0,10,4,3,8,2018,243,31,35,243.41666666666666,1,1,11.520000000000001
2018-08-31 11:00:00,65.22,16.58,28.0,13.056,7.584,28.1,61.13,54,1006.0,11,4,3,8,2018,243,31,35,243.45833333333334,1,1,10.819333333333333
2018-08-31 12:00:00,62.23,17.12,27.9,10.4,6.81,28.7,61.01,51,951.0,12,4,3,8,2018,243,31,35,243.5,1,1,9.184
2018-08-31 13:00:00,72.85,20.86,31.37,13.024,7.596,28.7,60.37,50,282.0,13,4,3,8,2018,243,31,35,243.54166666666666,1,1,9.502666666666668
2018-08-31 14:00:00,93.1,29.76,36.43,18.48,8.43,26.9,64.0,65,203.0,14,4,3,8,2018,243,31,35,243.58333333333334,1,1,9.423333333333334
2018-08-31 15:00:00,79.98,24.0,31.37,16.144,8.466,26.9,63.42,64,225.0,15,4,3,8,2018,243,31,35,243.625,1,1,8.534666666666666
2018-08-31 16:00:00,71.06,16.0,30.56,15.784,8.716,27.5,56.97,50,305.0,16,4,3,8,2018,243,31,35,243.66666666666666,1,1,8.47
2018-08-31 17:00:00,52.51,9.22,24.55,11.32,7.42,25.8,56.16,57,0.0,17,4,3,8,2018,243,31,35,243.70833333333334,1,1,6.116
2018-08-31 18:00:00,32.48,3.58,15.64,8.8,4.46,25.0,54.42,58,0.0,18,4,3,8,2018,243,31,35,243.75,0,1,4.506
2018-08-31 19:00:00,29.03,2.34,13.21,9.584,3.896,24.2,56.62,67,0.0,19,4,3,8,2018,243,31,35,243.79166666666666,0,1,4.004666666666666
2018-08-31 20:00:00,28.05,1.98,12.0,10.264,3.806,23.9,55.73,67,0.0,20,4,3,8,2018,243,31,35,243.83333333333334,0,1,4.392
2018-08-31 21:00:00,23.03,2.24,9.49,7.632,3.668,23.7,54.18,65,0.0,21,4,3,8,2018,243,31,35,243.875,0,1,4.873333333333333
2019-07-26 07:00:00,16.09,3.36,5.29,4.832,2.608,30.0,78.24,70,155.0,7,4,3,7,2019,207,26,30,207.29166666666666,0,1,2.1926666666666663
2019-07-26 08:00:00,37.92,13.22,13.45,7.072,4.178,29.9,77.85,70,536.0,8,4,3,7,2019,207,26,30,207.33333333333334,1,1,3.928666666666667
2019-07-26 09:00:00,62.09,22.72,24.17,9.136,6.064,30.1,76.49,67,692.0,9,4,3,7,2019,207,26,30,207.375,1,1,5.578666666666667
2019-07-26 10:00:00,66.01,24.32,26.54,9.376,5.774,32.2,83.94,66,393.0,10,4,3,7,2019,207,26,30,207.41666666666666,1,1,5.405333333333334
2019-07-26 11:00:00,62.16,23.2,24.5,8.736,5.724,26.8,77.66,89,947.0,11,4,3,7,2019,207,26,30,207.45833333333334,1,1,4.898
2019-07-26 12:00:00,48.73,16.0,20.75,7.792,4.188,26.8,77.66,89,973.0,12,4,3,7,2019,207,26,30,207.5,1,1,4.145466666666667
2019-07-26 13:00:00,49.2,16.16,20.21,8.592,4.238,26.3,76.19,90,967.0,13,4,3,7,2019,207,26,30,207.54166666666666,1,1,4.5056
2019-07-26 14:00:00,54.47,19.9,21.19,8.304,5.076,26.3,76.19,90,888.0,14,4,3,7,2019,207,26,30,207.58333333333334,1,1,4.543066666666667
2019-07-26 15:00:00,52.0,19.78,19.26,8.48,4.48,26.0,74.98,90,762.0,15,4,3,7,2019,207,26,30,207.625,1,1,4.837866666666667
2019-07-26 16:00:00,44.4,16.16,15.86,8.016,4.364,26.0,74.98,90,584.0,16,4,3,7,2019,207,26,30,207.66666666666666,1,1,4.378666666666667
2019-07-26 17:00:00,35.43,11.04,14.42,6.624,3.346,25.8,75.84,93,355.0,17,4,3,7,2019,207,26,30,207.70833333333334,1,1,3.340666666666667
2019-07-26 18:00:00,28.85,6.94,13.09,5.872,2.948,25.8,76.39,94,132.0,18,4,3,7,2019,207,26,30,207.75,0,1,3.096
2019-07-26 19:00:00,19.81,2.72,8.42,5.936,2.734,25.9,76.8,94,0.0,19,4,3,7,2019,207,26,30,207.79166666666666,0,1,3.1333333333333333
2019-07-26 20:00:00,18.27,3.68,5.89,5.968,2.732,25.9,76.8,94,0.0,20,4,3,7,2019,207,26,30,207.83333333333334,0,1,2.9506666666666668
2019-07-26 21:00:00,14.6,3.2,3.18,5.632,2.588,25.9,76.8,94,0.0,21,4,3,7,2019,207,26,30,207.875,0,1,2.643333333333333
2019-07-27 07:00:00,13.15,2.5,3.27,5.264,2.116,28.2,74.66,75,124.0,7,5,3,7,2019,208,27,30,208.29166666666666,0,1,2.7733333333333334
2019-07-27 08:00:00,17.76,4.32,5.5,5.808,2.132,27.7,74.01,77,192.0,8,5,3,7,2019,208,27,30,208.33333333333334,1,1,3.170666666666667
2019-07-27 09:00:00,24.89,8.32,8.75,5.504,2.316,26.8,73.56,82,267.0,9,5,3,7,2019,208,27,30,208.375,1,1,3.4859999999999993
2019-07-27 10:00:00,37.99,15.68,13.56,5.952,2.798,26.1,71.45,83,436.0,10,5,3,7,2019,208,27,30,208.41666666666666,1,1,3.682
2019-07-27 11:00:00,27.44,7.52,11.12,6.128,2.672,31.1,82.6,70,537.0,11,5,3,7,2019,208,27,30,208.45833333333334,1,1,3.5513333333333335
2019-07-27 12:00:00,28.81,8.38,11.74,6.0,2.69,31.1,79.58,66,368.0,12,5,3,7,2019,208,27,30,208.5,1,1,3.2306666666666666
2019-07-27 13:00:00,23.43,4.48,11.0,5.44,2.51,30.0,78.24,70,721.0,13,5,3,7,2019,208,27,30,208.54166666666666,1,1,3.3766666666666665
2019-07-27 14:00:00,31.47,13.44,9.44,5.92,2.67,25.4,71.52,88,363.0,14,5,3,7,2019,208,27,30,208.58333333333334,1,1,3.3653333333333335
2019-07-27 15:00:00,25.07,7.68,9.07,5.824,2.496,25.6,71.21,86,773.0,15,5,3,7,2019,208,27,30,208.625,1,1,3.3859999999999997
2019-07-27 16:00:00,17.69,4.64,5.77,5.04,2.24,25.5,70.29,85,639.0,16,5,3,7,2019,208,27,30,208.66666666666666,1,1,3.3013333333333335
2019-07-27 17:00:00,15.64,3.46,5.54,4.96,1.68,25.3,70.07,86,155.0,17,5,3,7,2019,208,27,30,208.70833333333334,1,1,2.7993333333333332
2019-07-27 18:00:00,16.39,3.74,4.68,5.952,2.018,24.8,69.24,88,57.0,18,5,3,7,2019,208,27,30,208.75,0,1,2.931111111
2019-07-27 19:00:00,16.92,2.4,5.85,6.864,1.806,24.4,68.25,89,0.0,19,5,3,7,2019,208,27,30,208.79166666666666,0,1,2.926222222333333
2019-07-27 20:00:00,17.12,3.04,5.18,6.832,2.068,24.9,69.62,88,0.0,20,5,3,7,2019,208,27,30,208.83333333333334,0,1,3.2079999999999997
2019-07-27 21:00:00,15.45,3.2,4.22,6.016,2.014,24.9,67.54,84,0.0,21,5,3,7,2019,208,27,30,208.875,0,1,2.6493333333333333
2019-07-28 07:00:00,10.98,2.02,2.38,4.704,1.876,27.5,77.52,84,66.0,7,6,3,7,2019,209,28,30,209.29166666666666,0,0,2.4759999999999995
2019-07-28 08:00:00,23.07,3.9,10.32,5.136,3.714,28.8,76.32,74,156.0,8,6,3,7,2019,209,28,30,209.33333333333334,1,0,3.0866666666666664
2019-07-28 09:00:00,26.42,5.12,12.1,5.36,3.84,29.0,74.43,70,286.0,9,6,3,7,2019,209,28,30,209.375,1,0,3.856666666666667
2019-07-28 10:00:00,32.54,10.08,12.49,5.984,3.986,28.5,73.23,71,404.0,10,6,3,7,2019,209,28,30,209.41666666666666,1,0,4.043333333333333
2019-07-28 11:00:00,31.34,9.28,12.75,5.584,3.726,27.6,74.24,78,150.0,11,6,3,7,2019,209,28,30,209.45833333333334,1,0,2.7886666666666664
2019-07-28 12:00:00,26.05,9.22,8.94,5.52,2.37,26.7,76.67,88,744.0,12,6,3,7,2019,209,28,30,209.5,1,0,2.550666666666667
2019-07-28 13:00:00,27.38,10.24,9.08,5.792,2.268,26.7,79.0,92,182.0,13,6,3,7,2019,209,28,30,209.54166666666666,1,0,3.5673333333333335
2019-07-28 14:00:00,32.09,12.22,11.36,6.016,2.494,26.7,79.0,92,212.0,14,6,3,7,2019,209,28,30,209.58333333333334,1,0,2.8960000000000004
2019-07-28 15:00:00,28.5,9.44,11.36,5.36,2.34,26.7,77.83,90,404.0,15,6,3,7,2019,209,28,30,209.625,1,0,2.5006666666666666
2019-07-28 16:00:00,23.14,7.62,8.59,4.944,1.986,26.7,77.25,89,635.0,16,6,3,7,2019,209,28,30,209.66666666666666,1,0,2.6193333333333335
2019-07-28 17:00:00,18.16,6.08,5.22,4.912,1.948,26.4,76.6,90,392.0,17,6,3,7,2019,209,28,30,209.70833333333334,1,0,2.388666666666667
2019-07-28 18:00:00,14.31,3.68,3.65,5.088,1.892,26.2,75.79,90,142.0,18,6,3,7,2019,209,28,30,209.75,0,0,2.4073333333333333
2019-07-28 19:00:00,14.13,3.36,3.68,5.264,1.826,26.0,76.1,92,0.0,19,6,3,7,2019,209,28,30,209.79166666666666,0,0,2.3053333333333335
2019-07-28 20:00:00,14.29,4.0,3.25,5.168,1.872,26.0,74.98,90,0.0,20,6,3,7,2019,209,28,30,209.83333333333334,0,0,2.1506666666666665
2019-07-28 21:00:00,13.36,3.04,3.33,5.136,1.854,25.8,76.39,94,0.0,21,6,3,7,2019,209,28,30,209.875,0,0,2.1026666666666665
2019-07-29 07:00:00,14.52,4.64,3.72,4.336,1.824,30.8,81.39,70,226.0,7,0,3,7,2019,210,29,31,210.29166666666666,0,0,2.7133333333333334
2019-07-29 08:00:00,35.67,10.78,15.56,6.384,2.946,30.7,80.99,70,296.0,8,0,3,7,2019,210,29,31,210.33333333333334,1,0,4.59
2019-07-29 09:00:00,53.92,19.46,21.47,9.184,3.806,29.8,80.26,74,640.0,9,0,3,7,2019,210,29,31,210.375,1,0,5.327333333333333
2019-07-29 10:00:00,74.61,32.22,27.16,9.776,5.454,28.5,81.66,84,789.0,10,0,3,7,2019,210,29,31,210.41666666666666,1,0,5.581333333333333
2019-07-29 11:00:00,63.92,26.24,24.0,9.056,4.624,28.5,81.01,83,886.0,11,0,3,7,2019,210,29,31,210.45833333333334,1,0,4.93
2019-07-29 12:00:00,49.69,20.58,17.27,8.032,3.808,28.1,79.98,84,900.0,12,0,3,7,2019,210,29,31,210.5,1,0,4.255333333333334
2019-07-29 13:00:00,55.37,21.02,21.18,8.784,4.386,27.8,78.74,84,882.0,13,0,3,7,2019,210,29,31,210.54166666666666,1,0,4.293333333333334
2019-07-29 14:00:00,65.48,29.06,22.79,9.232,4.398,27.5,78.13,85,820.0,14,0,3,7,2019,210,29,31,210.58333333333334,1,0,5.048000000000001
2019-07-29 15:00:00,63.29,27.42,22.16,9.232,4.478,27.4,77.73,85,700.0,15,0,3,7,2019,210,29,31,210.625,1,0,5.1706666666666665
2019-07-29 16:00:00,51.83,19.84,18.92,8.928,4.142,27.2,74.51,81,504.0,16,0,3,7,2019,210,29,31,210.66666666666666,1,0,4.916666666666667
2019-07-29 17:00:00,40.77,13.38,15.45,8.88,3.06,27.1,71.15,76,213.0,17,0,3,7,2019,210,29,31,210.70833333333334,1,0,4.43
2019-07-29 18:00:00,33.33,8.06,15.03,7.744,2.496,26.3,73.35,85,0.0,18,0,3,7,2019,210,29,31,210.75,0,0,3.447333333333333
2019-07-29 19:00:00,22.51,4.64,8.19,7.616,2.064,26.5,74.13,85,0.0,19,0,3,7,2019,210,29,31,210.79166666666666,0,0,3.3746666666666667
2019-07-29 20:00:00,17.2,2.72,6.05,6.368,2.062,26.5,74.13,85,0.0,20,0,3,7,2019,210,29,31,210.83333333333334,0,0,2.956666666666667
2019-07-29 21:00:00,16.14,2.4,5.45,5.904,2.386,26.5,74.13,85,0.0,21,0,3,7,2019,210,29,31,210.875,0,0,2.9173333333333336
2019-07-30 07:00:00,19.47,7.52,5.39,4.848,1.712,26.1,74.82,89,0.0,7,1,3,7,2019,211,30,31,211.29166666666666,0,1,3.340666666666667
2019-07-30 08:00:00,28.15,10.72,8.87,6.432,2.128,25.0,67.38,83,32.0,8,1,3,7,2019,211,30,31,211.33333333333334,1,1,5.792000000000001
2019-07-30 09:00:00,49.7,20.32,16.48,9.232,3.668,26.1,74.82,89,59.0,9,1,3,7,2019,211,30,31,211.375,1,1,6.842
2019-07-30 10:00:00,61.23,22.88,23.39,10.944,4.016,27.2,79.32,89,78.0,10,1,3,7,2019,211,30,31,211.41666666666666,1,1,7.889333333333333
2019-07-30 11:00:00,61.37,23.78,23.11,10.784,3.696,27.2,79.32,89,246.0,11,1,3,7,2019,211,30,31,211.45833333333334,1,1,6.772666666666666
